Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.795000076,8.859000206,8.984000206,9.006999969,9.012999535,9.031999588,9.015000343,9.008999825,9.07199955,9.045999527,9.043000221,9.112000465,9.119000435,9.055000305,8.972000122,8.798999786,8.649000168,8.392999649,8.50399971,8.366000175,8.157999992,7.965000153,9.277999878,10.59000015,10.7130003,10.81999969,13.02000046,12.86200047,12.82199955,12.82499981
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.548000097,4.304999828,5.256999969,5.326000214,5.196000099,3.599999905,3.720000029,3.069000006,2.177999973,1.93599999,1.873999953,2.987999916,3.996999979,4.031000137,2.546999931,2.829999924,2.250999928,2.946000099,7.21999979,7.56400013,7.027999878,6,5.375999928,4.896999836,3.979000092,2.977999926,2.742000103,2.703999996,2.842000008,3.221999884
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38700008,14.07999992,12.74100018,9.934000015,8.781999588,8.454999924,9.751000404,10.7489996,11.18299961,11.10200024,11.81200027,12.88799953,13.50500011,13.02900028,11.34200001,10.70699978,9.37899971,7.703999996,9.534000397,8.479999542,7.138999939,6.856999874,6.208000183,5.889999866,5.250999928,4.797999859,4.215000153,3.997999907,3.861000061,3.779000044
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10200024,9.328000069,10.23999977,11.09300041,11.66899967,11.8739996,11.9989996,12.11900043,11.68999958,10.84200001,9.595000267,9.206999779,8.866000175,7.866000175,7.730999947,6.77699995,6.074999809,6.72300005,7.749000072,8.362999916,8.359000206,10.65499973,12.14900017,12.68299961,11.89599991,11.68799973,11.21100044,10.60999966,9.887000084,9.836000443
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.73999977,15.75,16.31999969,15.34000015,16.22999954,16.01000023,16.35000038,15.5,15.73999977,15.53899956,14.93000031,14.19099998,11.73999977,11.43999958,11.26299953,10.32499981,9.744999886,10.32999992,11.36200047,12.36600018,12.69999981,13.93000031,15.2510004,13.73999977,13.51099968,13.19200039,11.63399982,9.104000092,8.001999855,7.949999809
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36700058,19.47900009,19.70000076,17.06900024,14.60000038,13.69999981,13.67599964,13.66399956,13.73499966,13.69999981,14.69999981,15.30000019,14.5,14.66399956,14.80000019,14,13.10000038,12.69999981,12.89999962,12.5,12.89999962,12.19999981,12.60000038,11.89999962,13.07499981,15.27499962,15.11499977,14.95899963,14.71500015,14.61299992
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,2.200000048,2.5,2.900000095,3.200000048,3.400000095,3.400000095,4.099999905,4.699999809,4.699999809,5,5.400000095,5.300000191,4.699999809,4.400000095,4.099999905,3.900000095,4,5.099999905,5.099999905,4.520999908,4.300000191,4,3.599999905,3.400000095,3.099999905,2.799999952,2.400000095,2.290999889,2.338999987
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899999976,1,1.110000014,7.539999962,10.97999954,12.96000004,13.01000023,13.13000011,13.46000004,12.75,10.43000031,9.329999924,8.779999733,8.399999619,8.130000114,7.789999962,7.260000229,6.630000114,6.550000191,5.769999981,5.389999866,5.289999962,5.199999809,5.059999943,4.929999828,4.960000038,4.900000095,4.824999809,4.590000153,4.551000118
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.710999966,2.749000072,2.823999882,2.836999893,2.84100008,2.851999998,2.842000008,2.838000059,2.875999928,2.859999895,2.85800004,2.900000095,2.904000044,2.86500001,2.815000057,2.713000059,2.627000093,2.598999977,2.792999983,2.842000008,2.844000101,2.854000092,2.867000103,2.823999882,2.79399991,2.756999969,2.694999933,2.63499999,2.64199996,2.645999908
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.100000024,3.400000095,4.699999809,5.599999905,7.300000191,7.5,8.899999619,8.399999619,7.539999962,7.840000153,12.55000019,9.920000076,8.529999733,8.109999657,8.270000458,8.100000381,8.220000267,8.409999847,8.640000343,8.529999733,8.430000305,8.329999924,8.050000191,7.559999943,7.210000038,6.889999866,5.960000038,6.329999924,6.643000126
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768000007,0.787,0.824000001,0.83099997,0.833999991,0.839999974,0.888000011,0.940999985,1.021999955,1.072000027,1.131000042,1.230999947,1.302999973,1.332000017,1.345999956,1.297000051,1.256999969,0.824000001,0.578999996,0.771000028,0.577000022,0.504999995,0.437999994,0.691999972,0.393000007,0.716000021,0.683000028,0.65200001,0.676999986,0.69599998
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407000065,2.513000011,2.878000021,2.476000071,2.062999964,2.048000097,2.60800004,6.962999821,6.342000008,4.400000095,4,3.299999952,3.599999905,3.700000048,3.700000048,3.5,3.200000048,3.200000048,3.599999905,3.700000048,3.400000095,3.200000048,3.099999905,3.5,3.599999905,3.700000048,3.700000048,3.84800005,4.147999763,4.597000122
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493000001,0.721000016,0.800000012,0.699999988,0.76700002,0.699999988,0.699999988,0.699999988,0.699999988,0.800000012,0.800000012,1.100000024,1.299999952,1.700000048,1.570000052,1.299999952,1.5,1.75,1.639999986,1.820000052,2.21600008,2.61500001,2.921999931,2.900000095,2.200000048,2.160000086,1.797999978,2.075999975,2.181999922,2.302999973
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08821177,6.030239794,6.062559432,6.56333983,7.811593633,8.029504738,7.908255033,8.322544338,9.132054947,9.117592101,8.658252737,9.028763319,8.868562194,8.327609339,7.867276348,7.186078082,6.817152781,6.404475242,7.363436914,6.886424455,6.435929316,6.37493478,6.312981728,6.121114932,6.7100036,7.867736677,8.153010263,8.008697299,8.134316783,8.208613324
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.447000027,2.490999937,2.578000069,2.595000029,2.599999905,2.471999884,2.323999882,2.187000036,2.094000101,1.952999949,1.827999949,1.743000031,1.629999995,1.49000001,1.350000024,1.144999981,0.970000029,0.839999974,0.80400002,0.708000004,0.708999991,0.712000012,0.717000008,0.702000022,0.691999972,0.680000007,0.660000026,0.640999973,0.625999987,0.601999998
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.394000053,8.458999634,8.585000038,8.609000206,8.616000175,8.635000229,8.619999886,8.49600029,8.440999985,8.300000191,8.180999756,8.130999565,8.022999763,7.849999905,8.288000107,8.62899971,8.979999542,7.438000202,6.355000019,6.419000149,6.421999931,6.434999943,6.452000141,6.395999908,6.356999874,6.309000015,6.224999905,6.143000126,6.229000092,6.276000023
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.154000044,2.184000015,2.243999958,2.256000042,2.259000063,2.267999887,2.25999999,2.257999897,2.288000107,2.276000023,2.275000095,2.309000015,2.312000036,2.282000065,2.242000103,2.161999941,2.094000101,2.072999954,2.226999998,2.266000032,2.237999916,2.214999914,2.196000099,2.131999969,2.078999996,3.08100009,3.003999949,2.931999922,2.813999891,2.724999905
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65500069,18.75,18.93600082,18.96999931,18.97999954,19.00799942,18.98500061,18.97699928,19.06999969,19.0340004,19.02899933,19.13199997,19.14299965,19.04899979,18.9279995,18.67200089,18.44799995,18.37299919,18.87700081,18.99900055,19.00499916,19.03000069,19.06299973,18.95599937,18.88100052,18.78899956,18.62700081,18.46800041,18.56299973,18.62599945
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55200005,16.63599968,16.79999924,17,15.82999992,16.32999992,20.46999931,21.60000038,18.09000015,16.48999977,18.33399963,20.38999939,22.18000031,20.96999931,18.70000076,16,14,12.72000027,15.36999989,17.12100029,18.86000061,19.05999947,22.20999908,23.12400055,24.09000015,21.26300049,21.06900024,20.87899971,20.70599937,20.14999962
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.148060035,6.077758791,6.117502689,6.615105371,7.751547298,8.031654681,7.90732997,8.297038599,9.171122258,9.139742787,8.72570039,9.085511333,8.921016068,8.381885979,7.919360682,7.25078823,6.871709364,6.499352101,7.493473207,6.959801002,6.482775008,6.397741159,6.321629578,6.151026104,6.702345341,7.813101448,8.088009058,7.954340224,8.069178669,8.141540487
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.766119804,3.821544349,3.919148624,3.925470671,3.941343744,3.960569674,3.975448294,4.008005442,4.124119368,4.156880316,4.216051389,4.359632496,4.475354232,4.438247884,4.403949933,4.220365258,4.185160338,4.15756614,4.415081856,4.466602112,4.443122192,4.422566058,4.456785808,4.397886131,4.417204495,4.43716757,4.428566571,4.355617159,4.348260905,4.363387322
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.322109782,4.390901957,4.554350732,4.628946492,4.697314621,4.795827913,4.838152736,4.92686179,5.038202029,5.099389061,5.170289852,5.237209569,5.250764552,5.131337008,5.027086014,4.974385762,4.964473081,4.999336741,5.051590393,5.209373413,5.173741601,5.14343211,5.099650955,5.068230027,5.09712587,5.051989909,4.964443434,4.881436116,4.889683791,4.913977185
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66100025,14.22000027,13.81999969,13.02999973,12.27000046,11.35000038,10.60000038,9.170000076,8.880000114,7.739999771,7.900000095,8.760000229,8.220000267,8.380000114,7.670000076,6.5,5.96999979,5.21999979,5.849999905,4.78399992,4.118000031,3.880000114,4.241000175,4.193999767,4.519000053,4.242000103,4.179999828,4.118999958,4.197999954,4.177999973
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.802597635,4.878859487,5.068970516,5.11536918,5.285867939,5.315141462,5.336012499,5.393727077,5.474351971,5.460155105,5.41990671,5.401912022,5.375036098,5.198666972,5.090587492,4.833061965,4.64493984,4.574502456,4.870717807,4.819120499,4.931799963,4.982165146,5.076812897,5.040233518,5.108081819,5.189440718,5.220624545,5.132227136,5.134931187,5.132245186
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.234218203,4.268174219,4.531100997,4.812369821,5.105497802,5.216943425,5.332870343,5.528951871,5.705300482,5.590261181,5.697351088,5.895386438,5.962974649,5.789960698,5.72073778,5.466856897,5.293727342,5.23570058,5.556536546,5.400405038,5.333285104,5.290505938,5.309823216,5.274545909,5.417001341,5.563619588,5.567007236,5.462886915,5.52778701,5.55321215
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.42499924,37.57300186,37.86199951,37.91600037,37.93199921,37.97600174,37.93999863,37.0019989,36.22600174,35.26800156,34.36899948,33.62900162,32.77000046,31.7859993,30.7840004,29.63500023,28.5510006,27.66799927,27.4640007,26.81399918,26.04199982,25.30200005,24.57999992,24.47100067,24.3939991,24.29999924,24.13400078,23.97100067,23.40500069,22.83099937
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609121491,3.605575152,3.870245541,4.251271405,4.403004739,4.581793986,4.838986887,5.111474623,5.334552042,5.180073626,5.358641808,5.564621665,5.797628766,5.621619353,5.553725757,5.296396593,5.027124271,5.057609566,5.486433585,5.195278,5.105206519,5.052686461,5.039015467,4.953348637,5.101767595,5.274110697,5.260606921,5.059451446,5.06480201,5.08484507
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100000024,1.200000048,13.80000019,13.80000019,17.54000092,16.39999962,14.13000011,13.71100044,13.38799953,15.93099976,16.84000015,13.00800037,12.8739996,10.68400002,8.324999809,5.78000021,4.25,5.826000214,13.78499985,17.81399918,15.39000034,13.36499977,11.77000046,10.69799995,9.119999886,7.861999989,7.072999954,6.146999836,6.352000237,6.261000156
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.481999993,2.029000044,2.329999924,3.480000019,2.917999983,3.286000013,2.52699995,2.763000011,2.390000105,2.345000029,1.804999948,2.621000051,3.674999952,5.112999916,4.487999916,4.730999947,4.065000057,5.059999943,5.122000217,4.361000061,4.901000023,5.139999866,5.84800005,5.852000237,6.669000149,6.290999889,5.521999836,5.585000038,5.362999916,5.243999958
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,6.599999905,16.70000076,18.70000076,19,20.70000076,15.14000034,14.46399975,13.78999996,14.21100044,13.8210001,13.82900047,12.06099987,11.70800018,10.03299999,7.03000021,6.052000046,7.738999844,17.51499939,19.48200035,16.20599937,15.04699993,11.86699963,10.84599972,9.873000145,9.642999649,8.715000153,7.412000179,6.519999981,6.532999992
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00999999,2.200000048,2.099999905,2.5,3.599999905,4.199999809,3.200000048,4.599999905,6.300000191,6.800000191,6.400000095,6.300000191,6,4.900000095,4.099999905,3.799999952,3.200000048,3,3.579999924,2.839999914,2.559999943,1.970000029,1.820000052,1.700000048,1.809999943,1.899999976,2,1.965999961,2.236999989,2.505000114
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53999996,13.63000011,13.80799961,13.8409996,13.85200024,13.87899971,13.85700035,13.85000038,13.93999958,13.57999992,12.46000004,11.59000015,11.92000008,10.82999992,11.01000023,9.670000076,9.56000042,9.569999695,8.960000038,9.090000153,8.909999847,8.989999771,9.229999542,9.699999809,9.460000038,9.300000191,9.187000275,9.078000069,9.019000053,8.954999924
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,3.700000048,3.700000048,5.800000191,5.300000191,7.900000095,7.900000095,10,11.14000034,8.460000038,7.289999962,6.800000191,7.949999809,8.170000076,7.289999962,7.380000114,5.070000172,3.980000019,6.400000095,7.446000099,6.68200016,5.578000069,5.104000092,3.855999947,3.694000006,4.184999943,4.09800005,2.977999926,5.47300005,5.364999771
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.531000137,5.597000122,5.728000164,5.752999783,5.760000229,5.78000021,5.763999939,5.758999825,5.824999809,5.800000191,5.349999905,5.209000111,5.010000229,3.719000101,2.619999886,2.819999933,3.030999899,3.303999901,3.861000061,4.28000021,2.019000053,0.598999977,0.93599999,1.327000022,1.784999967,1.763000011,1.725000024,1.68900001,1.758000016,1.832999945
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758000016,0.76700002,0.785000026,0.788999975,0.790000021,0.985000014,1.195000052,1.427000046,1.700999975,1.970000029,2.15199995,2.372999907,2.578999996,2.756000042,2.924999952,3.042999983,3.16899991,3.355999947,3.828000069,4.143000126,4.40899992,4.695000172,4.995999813,5.210000038,5.666999817,6.119999886,5.980999947,5.848999977,6.138000011,6.434000015
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15429618,11.52428572,12.11639579,12.0673506,12.20552348,11.36208608,11.04756544,11.21672675,11.47252626,11.97287116,12.00422663,12.19005374,11.910393,10.75775693,10.96081167,10.06297734,9.51768585,9.149113228,9.354734322,9.519261628,10.02754104,10.22681354,9.885134618,9.974905629,10.0656443,10.108632,10.21619645,10.1371864,9.825076901,9.636612298
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.046999931,3.095999956,3.213999987,4.248000145,6.888000011,5.25,4.054999828,3.572999954,2.487999916,2.562999964,2.538000107,3.003000021,3.454999924,3.937000036,3.558000088,3.565999985,3.628000021,3.874000072,5.355999947,5.302999973,5.170000076,4.887000084,4.914000034,4.809000015,4.313000202,3.858999968,3.420000076,3.282999992,3.424999952,3.654000044
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.228116391,4.259593335,4.529461187,4.82541022,5.134861549,5.24745328,5.368999885,5.573361941,5.754938343,5.627185055,5.737525034,5.946165719,6.018579439,5.841938585,5.776197071,5.506773601,5.320753742,5.255414325,5.599267478,5.416854436,5.347232712,5.303557927,5.328798366,5.293492508,5.446918762,5.612452888,5.625645368,5.520633379,5.592531056,5.619500691
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.51699829,35.65599823,35.92599869,35.97700119,35.99200058,36.03300095,36,34.5,32.40000153,32.20000076,30.52000046,31.94000053,36.68999863,37.1609993,37.25,36.02500153,34.93399811,33.76100159,32.17900085,32.02000046,31.37700081,31.01600075,28.99600029,28.03000069,26.06800079,23.72400093,22.38100052,20.73600006,17.75900078,16.43899918
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.210000038,3.236000061,3.286000013,3.295000076,3.298000097,3.305999994,3.299999952,3.911999941,4.612999916,5.322000027,6.09499979,6.980999947,7.875,8.75,9.784000397,10.72900009,11.71000004,10.20899963,9.284999847,8.069999695,6.900000095,7.096000195,7.300000191,6.375,7.729000092,7.552999973,7.329999924,7.110000134,7.223999977,7.34100008
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43599987,6.137000084,6.316999912,6.285999775,6.168000221,6.370999813,6.56400013,6.639999866,6.717000008,6.322999954,7.106999874,6.90199995,7.487999916,7.316999912,6.922999859,6.797999859,6.472000122,5.977000237,6.888999939,6.847000122,6.377999783,6.196000099,6.105999947,5.724999905,5.379000187,4.686999798,4.000999928,3.71600008,3.47300005,3.367000103
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730000019,0.745000005,0.77700001,0.782000005,0.783999979,0.788999975,0.783999979,0.782999992,0.799000025,0.791999996,0.791000009,0.809000015,0.81099999,0.79400003,0.773999989,0.731999993,0.698000014,0.686999977,0.764999986,0.785000026,0.786000013,0.790000021,0.796000004,0.777999997,0.765999973,1.141000032,1.550999999,1.493999958,1.577000022,1.710999966
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86448602,12.1261441,12.85876137,12.90638846,13.28571708,12.3478436,11.97990457,12.19623401,12.49954025,13.09631204,13.11524061,13.25525137,12.89523951,11.56151945,11.89609296,10.92724316,10.47090234,10.24202788,10.44110638,10.72399174,11.4335559,11.76180806,11.37280153,11.55423996,11.78135342,11.87804706,11.99532033,11.90052671,11.52503546,11.29630708
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87400055,30.02300072,30.31599998,30.37100029,30.38699913,30.43199921,30.39599991,30.38299942,30.53000069,30.47299957,30.4659996,30.62999916,30.64699936,30.5,30.30999947,24.50499916,19.39999962,17.14999962,19.09000015,19.64900017,19.67099953,19.97400093,19.49600029,17.99699974,17.54400063,17.72299957,16.07099915,15.17500019,14.88300037,14.75599957
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.927999973,5.980999947,6.085000038,6.105000019,6.111000061,6.126999855,6.114999771,6.111000061,6.163000107,6.144000053,6.140999794,6.199999809,6.800000191,6.96600008,7.110000134,7.151000023,7.199999809,5.565000057,5.860000134,6.548999786,4.769000053,3.904999971,4.230999947,4.797999859,4.861000061,7.235000134,6.359000206,6.254000187,6.011000156,5.946000099
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.586999893,2.618999958,2.681999922,2.694000006,2.697999954,2.707999945,2.700000048,2.737999916,2.812999964,2.84100008,2.881999969,2.963999987,3.010999918,3.017999887,3.012000084,2.953000069,2.905999899,2.915999889,3.163000107,3.259000063,3.305000067,3.361999989,3.421999931,3.417000055,3.426000118,3.382999897,3.308000088,3.236999989,3.240999937,3.242000103
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595000267,9.663000107,9.796999931,9.82199955,9.829999924,9.850000381,9.833000183,9.826000214,9.894000053,9.868000031,9.86400032,9.93900013,9.94699955,9.87899971,9.791000366,9.607000351,9.449000359,9.395000458,9.75399971,9.842000008,9.845999718,9.864999771,9.887999535,9.81099987,9.758000374,9.692000389,9.576999664,9.463999748,9.548000336,9.61400032
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.345000267,9.416000366,9.555000305,9.581999779,9.590000153,9.529000282,9.430999756,9.343000412,9.331000328,9.222999573,9.138999939,8.204999924,8.305000305,8.336999893,9.524000168,9.039999962,8.475000381,7.170000076,7.256999969,7.653999805,7.447000027,7.472000122,7.322000027,7.467000008,7.409999847,6.81400013,6.751999855,6.657000065,6.673999786,6.68900013
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71999979,5.772999763,5.876999855,5.895999908,5.901000023,5.916999817,5.903999805,5.899000168,5.951000214,5.931000233,5.927999973,5.986000061,5.992000103,5.93900013,5.870999813,5.730000019,5.607999802,5.56799984,5.842999935,5.910999775,5.914000034,5.927999973,5.946000099,5.887000084,5.846000195,5.795000076,5.706999779,5.622000217,5.652999878,5.673999786
